"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","M3","TOT","IDX2015","M","1973-12",1.350408,
"AUS","M3","TOT","IDX2015","M","1974-01",1.367218,
"AUS","M3","TOT","IDX2015","M","1974-02",1.384028,
"AUS","M3","TOT","IDX2015","M","1974-03",1.400838,
"AUS","M3","TOT","IDX2015","M","1974-04",1.412045,
"AUS","M3","TOT","IDX2015","M","1974-05",1.428855,
"AUS","M3","TOT","IDX2015","M","1974-06",1.428855,
"AUS","M3","TOT","IDX2015","M","1974-07",1.409243,
"AUS","M3","TOT","IDX2015","M","1974-08",1.392433,
"AUS","M3","TOT","IDX2015","M","1974-09",1.38683,
"AUS","M3","TOT","IDX2015","M","1974-10",1.40364,
"AUS","M3","TOT","IDX2015","M","1974-11",1.428855,
"AUS","M3","TOT","IDX2015","M","1974-12",1.448467,
"AUS","M3","TOT","IDX2015","M","1975-01",1.473682,
"AUS","M3","TOT","IDX2015","M","1975-02",1.507302,
"AUS","M3","TOT","IDX2015","M","1975-03",1.540922,
"AUS","M3","TOT","IDX2015","M","1975-04",1.574542,
"AUS","M3","TOT","IDX2015","M","1975-05",1.602559,
"AUS","M3","TOT","IDX2015","M","1975-06",1.624972,
"AUS","M3","TOT","IDX2015","M","1975-07",1.655791,
"AUS","M3","TOT","IDX2015","M","1975-08",1.686609,
"AUS","M3","TOT","IDX2015","M","1975-09",1.706221,
"AUS","M3","TOT","IDX2015","M","1975-10",1.725833,
"AUS","M3","TOT","IDX2015","M","1975-11",1.745444,
"AUS","M3","TOT","IDX2015","M","1975-12",1.765056,
"AUS","M3","TOT","IDX2015","M","1976-01",1.784668,
"AUS","M3","TOT","IDX2015","M","1976-02",1.793073,
"AUS","M3","TOT","IDX2015","M","1976-03",1.807081,
"AUS","M3","TOT","IDX2015","M","1976-04",1.829495,
"AUS","M3","TOT","IDX2015","M","1976-05",1.849106,
"AUS","M3","TOT","IDX2015","M","1976-06",1.868718,
"AUS","M3","TOT","IDX2015","M","1976-07",1.88833,
"AUS","M3","TOT","IDX2015","M","1976-08",2.036819,
"AUS","M3","TOT","IDX2015","M","1976-09",2.188109,
"AUS","M3","TOT","IDX2015","M","1976-10",2.207721,
"AUS","M3","TOT","IDX2015","M","1976-11",2.227333,
"AUS","M3","TOT","IDX2015","M","1976-12",2.260953,
"AUS","M3","TOT","IDX2015","M","1977-01",2.291771,
"AUS","M3","TOT","IDX2015","M","1977-02",2.319788,
"AUS","M3","TOT","IDX2015","M","1977-03",2.347805,
"AUS","M3","TOT","IDX2015","M","1977-04",2.359011,
"AUS","M3","TOT","IDX2015","M","1977-05",2.37302,
"AUS","M3","TOT","IDX2015","M","1977-06",2.395433,
"AUS","M3","TOT","IDX2015","M","1977-07",2.40664,
"AUS","M3","TOT","IDX2015","M","1977-08",2.412243,
"AUS","M3","TOT","IDX2015","M","1977-09",2.417847,
"AUS","M3","TOT","IDX2015","M","1977-10",2.426252,
"AUS","M3","TOT","IDX2015","M","1977-11",2.443062,
"AUS","M3","TOT","IDX2015","M","1977-12",2.465475,
"AUS","M3","TOT","IDX2015","M","1978-01",2.485087,
"AUS","M3","TOT","IDX2015","M","1978-02",2.5075,
"AUS","M3","TOT","IDX2015","M","1978-03",2.538319,
"AUS","M3","TOT","IDX2015","M","1978-04",2.569137,
"AUS","M3","TOT","IDX2015","M","1978-05",2.599956,
"AUS","M3","TOT","IDX2015","M","1978-06",2.625171,
"AUS","M3","TOT","IDX2015","M","1978-07",2.647584,
"AUS","M3","TOT","IDX2015","M","1978-08",2.675601,
"AUS","M3","TOT","IDX2015","M","1978-09",2.703618,
"AUS","M3","TOT","IDX2015","M","1978-10",2.726031,
"AUS","M3","TOT","IDX2015","M","1978-11",2.748445,
"AUS","M3","TOT","IDX2015","M","1978-12",2.773659,
"AUS","M3","TOT","IDX2015","M","1979-01",2.80728,
"AUS","M3","TOT","IDX2015","M","1979-02",2.849305,
"AUS","M3","TOT","IDX2015","M","1979-03",2.885727,
"AUS","M3","TOT","IDX2015","M","1979-04",2.919347,
"AUS","M3","TOT","IDX2015","M","1979-05",2.950165,
"AUS","M3","TOT","IDX2015","M","1979-06",2.972579,
"AUS","M3","TOT","IDX2015","M","1979-07",2.989389,
"AUS","M3","TOT","IDX2015","M","1979-08",3.011802,
"AUS","M3","TOT","IDX2015","M","1979-09",3.037017,
"AUS","M3","TOT","IDX2015","M","1979-10",3.062232,
"AUS","M3","TOT","IDX2015","M","1979-11",3.098654,
"AUS","M3","TOT","IDX2015","M","1979-12",3.137877,
"AUS","M3","TOT","IDX2015","M","1980-01",3.191109,
"AUS","M3","TOT","IDX2015","M","1980-02",3.247143,
"AUS","M3","TOT","IDX2015","M","1980-03",3.27516,
"AUS","M3","TOT","IDX2015","M","1980-04",3.294771,
"AUS","M3","TOT","IDX2015","M","1980-05",3.322788,
"AUS","M3","TOT","IDX2015","M","1980-06",3.356408,
"AUS","M3","TOT","IDX2015","M","1980-07",3.398433,
"AUS","M3","TOT","IDX2015","M","1980-08",3.440459,
"AUS","M3","TOT","IDX2015","M","1980-09",3.471277,
"AUS","M3","TOT","IDX2015","M","1980-10",3.5105,
"AUS","M3","TOT","IDX2015","M","1980-11",3.555327,
"AUS","M3","TOT","IDX2015","M","1980-12",3.594551,
"AUS","M3","TOT","IDX2015","M","1981-01",3.628171,
"AUS","M3","TOT","IDX2015","M","1981-02",3.656188,
"AUS","M3","TOT","IDX2015","M","1981-03",3.687006,
"AUS","M3","TOT","IDX2015","M","1981-04",3.720626,
"AUS","M3","TOT","IDX2015","M","1981-05",3.75985,
"AUS","M3","TOT","IDX2015","M","1981-06",3.804677,
"AUS","M3","TOT","IDX2015","M","1981-07",3.841098,
"AUS","M3","TOT","IDX2015","M","1981-08",3.869115,
"AUS","M3","TOT","IDX2015","M","1981-09",3.899934,
"AUS","M3","TOT","IDX2015","M","1981-10",3.936355,
"AUS","M3","TOT","IDX2015","M","1981-11",3.972777,
"AUS","M3","TOT","IDX2015","M","1981-12",4.003595,
"AUS","M3","TOT","IDX2015","M","1982-01",4.037216,
"AUS","M3","TOT","IDX2015","M","1982-02",4.073637,
"AUS","M3","TOT","IDX2015","M","1982-03",4.107257,
"AUS","M3","TOT","IDX2015","M","1982-04",4.146481,
"AUS","M3","TOT","IDX2015","M","1982-05",4.208118,
"AUS","M3","TOT","IDX2015","M","1982-06",4.252944,
"AUS","M3","TOT","IDX2015","M","1982-07",4.269755,
"AUS","M3","TOT","IDX2015","M","1982-08",4.292168,
"AUS","M3","TOT","IDX2015","M","1982-09",4.32859,
"AUS","M3","TOT","IDX2015","M","1982-10",4.36221,
"AUS","M3","TOT","IDX2015","M","1982-11",4.39583,
"AUS","M3","TOT","IDX2015","M","1982-12",4.449062,
"AUS","M3","TOT","IDX2015","M","1983-01",4.493889,
"AUS","M3","TOT","IDX2015","M","1983-02",4.535914,
"AUS","M3","TOT","IDX2015","M","1983-03",4.605956,
"AUS","M3","TOT","IDX2015","M","1983-04",4.670394,
"AUS","M3","TOT","IDX2015","M","1983-05",4.720825,
"AUS","M3","TOT","IDX2015","M","1983-06",4.776858,
"AUS","M3","TOT","IDX2015","M","1983-07",4.824487,
"AUS","M3","TOT","IDX2015","M","1983-08",4.872115,
"AUS","M3","TOT","IDX2015","M","1983-09",4.922545,
"AUS","M3","TOT","IDX2015","M","1983-10",4.970174,
"AUS","M3","TOT","IDX2015","M","1983-11",5.020604,
"AUS","M3","TOT","IDX2015","M","1983-12",5.082241,
"AUS","M3","TOT","IDX2015","M","1984-01",5.146679,
"AUS","M3","TOT","IDX2015","M","1984-02",5.21392,
"AUS","M3","TOT","IDX2015","M","1984-03",5.272755,
"AUS","M3","TOT","IDX2015","M","1984-04",5.306375,
"AUS","M3","TOT","IDX2015","M","1984-05",5.337193,
"AUS","M3","TOT","IDX2015","M","1984-06",5.379219,
"AUS","M3","TOT","IDX2015","M","1984-07",5.435252,
"AUS","M3","TOT","IDX2015","M","1984-08",5.508096,
"AUS","M3","TOT","IDX2015","M","1984-09",5.575336,
"AUS","M3","TOT","IDX2015","M","1984-10",5.634171,
"AUS","M3","TOT","IDX2015","M","1984-11",5.709816,
"AUS","M3","TOT","IDX2015","M","1984-12",5.793867,
"AUS","M3","TOT","IDX2015","M","1985-01",5.886322,
"AUS","M3","TOT","IDX2015","M","1985-02",5.975976,
"AUS","M3","TOT","IDX2015","M","1985-03",6.054422,
"AUS","M3","TOT","IDX2015","M","1985-04",6.127266,
"AUS","M3","TOT","IDX2015","M","1985-05",6.20011,
"AUS","M3","TOT","IDX2015","M","1985-06",6.244936,
"AUS","M3","TOT","IDX2015","M","1985-07",6.328987,
"AUS","M3","TOT","IDX2015","M","1985-08",6.446657,
"AUS","M3","TOT","IDX2015","M","1985-09",6.525104,
"AUS","M3","TOT","IDX2015","M","1985-10",6.586741,
"AUS","M3","TOT","IDX2015","M","1985-11",6.634369,
"AUS","M3","TOT","IDX2015","M","1985-12",6.673593,
"AUS","M3","TOT","IDX2015","M","1986-01",6.693205,
"AUS","M3","TOT","IDX2015","M","1986-02",6.707213,
"AUS","M3","TOT","IDX2015","M","1986-03",6.763247,
"AUS","M3","TOT","IDX2015","M","1986-04",6.875314,
"AUS","M3","TOT","IDX2015","M","1986-05",6.967769,
"AUS","M3","TOT","IDX2015","M","1986-06",7.015398,
"AUS","M3","TOT","IDX2015","M","1986-07",7.054621,
"AUS","M3","TOT","IDX2015","M","1986-08",7.10225,
"AUS","M3","TOT","IDX2015","M","1986-09",7.138671,
"AUS","M3","TOT","IDX2015","M","1986-10",7.180696,
"AUS","M3","TOT","IDX2015","M","1986-11",7.211515,
"AUS","M3","TOT","IDX2015","M","1986-12",7.25354,
"AUS","M3","TOT","IDX2015","M","1987-01",7.343194,
"AUS","M3","TOT","IDX2015","M","1987-02",7.42164,
"AUS","M3","TOT","IDX2015","M","1987-03",7.460864,
"AUS","M3","TOT","IDX2015","M","1987-04",7.483277,
"AUS","M3","TOT","IDX2015","M","1987-05",7.558923,
"AUS","M3","TOT","IDX2015","M","1987-06",7.662585,
"AUS","M3","TOT","IDX2015","M","1987-07",7.757842,
"AUS","M3","TOT","IDX2015","M","1987-08",7.847496,
"AUS","M3","TOT","IDX2015","M","1987-09",7.925942,
"AUS","M3","TOT","IDX2015","M","1987-10",8.015596,
"AUS","M3","TOT","IDX2015","M","1987-11",8.119258,
"AUS","M3","TOT","IDX2015","M","1987-12",8.194903,
"AUS","M3","TOT","IDX2015","M","1988-01",8.234127,
"AUS","M3","TOT","IDX2015","M","1988-02",8.278954,
"AUS","M3","TOT","IDX2015","M","1988-03",8.357401,
"AUS","M3","TOT","IDX2015","M","1988-04",8.447054,
"AUS","M3","TOT","IDX2015","M","1988-05",8.522699,
"AUS","M3","TOT","IDX2015","M","1988-06",8.629163,
"AUS","M3","TOT","IDX2015","M","1988-07",8.724421,
"AUS","M3","TOT","IDX2015","M","1988-08",8.800065,
"AUS","M3","TOT","IDX2015","M","1988-09",8.917736,
"AUS","M3","TOT","IDX2015","M","1988-10",9.088638,
"AUS","M3","TOT","IDX2015","M","1988-11",9.27635,
"AUS","M3","TOT","IDX2015","M","1988-12",9.475269,
"AUS","M3","TOT","IDX2015","M","1989-01",9.699404,
"AUS","M3","TOT","IDX2015","M","1989-02",9.915133,
"AUS","M3","TOT","IDX2015","M","1989-03",10.11125,
"AUS","M3","TOT","IDX2015","M","1989-04",10.29616,
"AUS","M3","TOT","IDX2015","M","1989-05",10.45866,
"AUS","M3","TOT","IDX2015","M","1989-06",10.66878,
"AUS","M3","TOT","IDX2015","M","1989-07",10.89852,
"AUS","M3","TOT","IDX2015","M","1989-08",11.09464,
"AUS","M3","TOT","IDX2015","M","1989-09",11.20671,
"AUS","M3","TOT","IDX2015","M","1989-10",11.26274,
"AUS","M3","TOT","IDX2015","M","1989-11",11.35519,
"AUS","M3","TOT","IDX2015","M","1989-12",11.44765,
"AUS","M3","TOT","IDX2015","M","1990-01",11.55131,
"AUS","M3","TOT","IDX2015","M","1990-02",11.67459,
"AUS","M3","TOT","IDX2015","M","1990-03",11.80346,
"AUS","M3","TOT","IDX2015","M","1990-04",11.92954,
"AUS","M3","TOT","IDX2015","M","1990-05",12.02199,
"AUS","M3","TOT","IDX2015","M","1990-06",12.09204,
"AUS","M3","TOT","IDX2015","M","1990-07",12.14527,
"AUS","M3","TOT","IDX2015","M","1990-08",12.21531,
"AUS","M3","TOT","IDX2015","M","1990-09",12.34699,
"AUS","M3","TOT","IDX2015","M","1990-10",12.45345,
"AUS","M3","TOT","IDX2015","M","1990-11",12.55431,
"AUS","M3","TOT","IDX2015","M","1990-12",12.67198,
"AUS","M3","TOT","IDX2015","M","1991-01",12.66358,
"AUS","M3","TOT","IDX2015","M","1991-02",12.59634,
"AUS","M3","TOT","IDX2015","M","1991-03",12.61595,
"AUS","M3","TOT","IDX2015","M","1991-04",12.65237,
"AUS","M3","TOT","IDX2015","M","1991-05",12.7028,
"AUS","M3","TOT","IDX2015","M","1991-06",12.76724,
"AUS","M3","TOT","IDX2015","M","1991-07",12.80926,
"AUS","M3","TOT","IDX2015","M","1991-08",12.85129,
"AUS","M3","TOT","IDX2015","M","1991-09",12.91293,
"AUS","M3","TOT","IDX2015","M","1991-10",12.93534,
"AUS","M3","TOT","IDX2015","M","1991-11",12.91012,
"AUS","M3","TOT","IDX2015","M","1991-12",12.94094,
"AUS","M3","TOT","IDX2015","M","1992-01",12.98857,
"AUS","M3","TOT","IDX2015","M","1992-02",13.01939,
"AUS","M3","TOT","IDX2015","M","1992-03",13.01659,
"AUS","M3","TOT","IDX2015","M","1992-04",13.0334,
"AUS","M3","TOT","IDX2015","M","1992-05",13.11185,
"AUS","M3","TOT","IDX2015","M","1992-06",13.15387,
"AUS","M3","TOT","IDX2015","M","1992-07",13.21271,
"AUS","M3","TOT","IDX2015","M","1992-08",13.32477,
"AUS","M3","TOT","IDX2015","M","1992-09",13.38081,
"AUS","M3","TOT","IDX2015","M","1992-10",13.378,
"AUS","M3","TOT","IDX2015","M","1992-11",13.41443,
"AUS","M3","TOT","IDX2015","M","1992-12",13.47606,
"AUS","M3","TOT","IDX2015","M","1993-01",13.55731,
"AUS","M3","TOT","IDX2015","M","1993-02",13.65537,
"AUS","M3","TOT","IDX2015","M","1993-03",13.73942,
"AUS","M3","TOT","IDX2015","M","1993-04",13.77584,
"AUS","M3","TOT","IDX2015","M","1993-05",13.79265,
"AUS","M3","TOT","IDX2015","M","1993-06",13.90472,
"AUS","M3","TOT","IDX2015","M","1993-07",14.02519,
"AUS","M3","TOT","IDX2015","M","1993-08",14.0364,
"AUS","M3","TOT","IDX2015","M","1993-09",14.07282,
"AUS","M3","TOT","IDX2015","M","1993-10",14.16247,
"AUS","M3","TOT","IDX2015","M","1993-11",14.22971,
"AUS","M3","TOT","IDX2015","M","1993-12",14.29135,
"AUS","M3","TOT","IDX2015","M","1994-01",14.40342,
"AUS","M3","TOT","IDX2015","M","1994-02",14.52389,
"AUS","M3","TOT","IDX2015","M","1994-03",14.64716,
"AUS","M3","TOT","IDX2015","M","1994-04",14.79285,
"AUS","M3","TOT","IDX2015","M","1994-05",14.90212,
"AUS","M3","TOT","IDX2015","M","1994-06",14.97776,
"AUS","M3","TOT","IDX2015","M","1994-07",15.0422,
"AUS","M3","TOT","IDX2015","M","1994-08",15.14306,
"AUS","M3","TOT","IDX2015","M","1994-09",15.19909,
"AUS","M3","TOT","IDX2015","M","1994-10",15.29715,
"AUS","M3","TOT","IDX2015","M","1994-11",15.49047,
"AUS","M3","TOT","IDX2015","M","1994-12",15.65016,
"AUS","M3","TOT","IDX2015","M","1995-01",15.7174,
"AUS","M3","TOT","IDX2015","M","1995-02",15.75102,
"AUS","M3","TOT","IDX2015","M","1995-03",15.88831,
"AUS","M3","TOT","IDX2015","M","1995-04",16.01438,
"AUS","M3","TOT","IDX2015","M","1995-05",16.09003,
"AUS","M3","TOT","IDX2015","M","1995-06",16.14326,
"AUS","M3","TOT","IDX2015","M","1995-07",16.2077,
"AUS","M3","TOT","IDX2015","M","1995-08",16.33938,
"AUS","M3","TOT","IDX2015","M","1995-09",16.50748,
"AUS","M3","TOT","IDX2015","M","1995-10",16.68398,
"AUS","M3","TOT","IDX2015","M","1995-11",16.83247,
"AUS","M3","TOT","IDX2015","M","1995-12",17.02018,
"AUS","M3","TOT","IDX2015","M","1996-01",17.17147,
"AUS","M3","TOT","IDX2015","M","1996-02",17.26393,
"AUS","M3","TOT","IDX2015","M","1996-03",17.376,
"AUS","M3","TOT","IDX2015","M","1996-04",17.47125,
"AUS","M3","TOT","IDX2015","M","1996-05",17.51608,
"AUS","M3","TOT","IDX2015","M","1996-06",17.61134,
"AUS","M3","TOT","IDX2015","M","1996-07",17.80465,
"AUS","M3","TOT","IDX2015","M","1996-08",17.95034,
"AUS","M3","TOT","IDX2015","M","1996-09",17.96715,
"AUS","M3","TOT","IDX2015","M","1996-10",18.12404,
"AUS","M3","TOT","IDX2015","M","1996-11",18.40701,
"AUS","M3","TOT","IDX2015","M","1996-12",18.5583,
"AUS","M3","TOT","IDX2015","M","1997-01",18.66757,
"AUS","M3","TOT","IDX2015","M","1997-02",18.79925,
"AUS","M3","TOT","IDX2015","M","1997-03",18.90851,
"AUS","M3","TOT","IDX2015","M","1997-04",19.03179,
"AUS","M3","TOT","IDX2015","M","1997-05",19.18308,
"AUS","M3","TOT","IDX2015","M","1997-06",19.28954,
"AUS","M3","TOT","IDX2015","M","1997-07",19.36519,
"AUS","M3","TOT","IDX2015","M","1997-08",19.43243,
"AUS","M3","TOT","IDX2015","M","1997-09",19.46605,
"AUS","M3","TOT","IDX2015","M","1997-10",19.5501,
"AUS","M3","TOT","IDX2015","M","1997-11",19.67617,
"AUS","M3","TOT","IDX2015","M","1997-12",19.77703,
"AUS","M3","TOT","IDX2015","M","1998-01",19.8863,
"AUS","M3","TOT","IDX2015","M","1998-02",19.98156,
"AUS","M3","TOT","IDX2015","M","1998-03",20.06281,
"AUS","M3","TOT","IDX2015","M","1998-04",20.16086,
"AUS","M3","TOT","IDX2015","M","1998-05",20.27573,
"AUS","M3","TOT","IDX2015","M","1998-06",20.42142,
"AUS","M3","TOT","IDX2015","M","1998-07",20.65956,
"AUS","M3","TOT","IDX2015","M","1998-08",20.87529,
"AUS","M3","TOT","IDX2015","M","1998-09",21.01538,
"AUS","M3","TOT","IDX2015","M","1998-10",21.12184,
"AUS","M3","TOT","IDX2015","M","1998-11",21.19468,
"AUS","M3","TOT","IDX2015","M","1998-12",21.31796,
"AUS","M3","TOT","IDX2015","M","1999-01",21.49446,
"AUS","M3","TOT","IDX2015","M","1999-02",21.64575,
"AUS","M3","TOT","IDX2015","M","1999-03",21.81946,
"AUS","M3","TOT","IDX2015","M","1999-04",22.0604,
"AUS","M3","TOT","IDX2015","M","1999-05",22.30134,
"AUS","M3","TOT","IDX2015","M","1999-06",22.49746,
"AUS","M3","TOT","IDX2015","M","1999-07",22.65435,
"AUS","M3","TOT","IDX2015","M","1999-08",22.78884,
"AUS","M3","TOT","IDX2015","M","1999-09",22.94293,
"AUS","M3","TOT","IDX2015","M","1999-10",23.12784,
"AUS","M3","TOT","IDX2015","M","1999-11",23.31835,
"AUS","M3","TOT","IDX2015","M","1999-12",23.41081,
"AUS","M3","TOT","IDX2015","M","2000-01",23.43882,
"AUS","M3","TOT","IDX2015","M","2000-02",23.51727,
"AUS","M3","TOT","IDX2015","M","2000-03",23.62934,
"AUS","M3","TOT","IDX2015","M","2000-04",23.78903,
"AUS","M3","TOT","IDX2015","M","2000-05",23.97955,
"AUS","M3","TOT","IDX2015","M","2000-06",24.13924,
"AUS","M3","TOT","IDX2015","M","2000-07",24.29053,
"AUS","M3","TOT","IDX2015","M","2000-08",24.46704,
"AUS","M3","TOT","IDX2015","M","2000-09",24.60432,
"AUS","M3","TOT","IDX2015","M","2000-10",24.71639,
"AUS","M3","TOT","IDX2015","M","2000-11",24.62393,
"AUS","M3","TOT","IDX2015","M","2000-12",24.51467,
"AUS","M3","TOT","IDX2015","M","2001-01",24.70238,
"AUS","M3","TOT","IDX2015","M","2001-02",24.99095,
"AUS","M3","TOT","IDX2015","M","2001-03",25.27953,
"AUS","M3","TOT","IDX2015","M","2001-04",25.54008,
"AUS","M3","TOT","IDX2015","M","2001-05",25.82025,
"AUS","M3","TOT","IDX2015","M","2001-06",26.11443,
"AUS","M3","TOT","IDX2015","M","2001-07",26.20408,
"AUS","M3","TOT","IDX2015","M","2001-08",26.36658,
"AUS","M3","TOT","IDX2015","M","2001-09",26.76441,
"AUS","M3","TOT","IDX2015","M","2001-10",27.15665,
"AUS","M3","TOT","IDX2015","M","2001-11",27.52087,
"AUS","M3","TOT","IDX2015","M","2001-12",27.80664,
"AUS","M3","TOT","IDX2015","M","2002-01",28.0728,
"AUS","M3","TOT","IDX2015","M","2002-02",28.29133,
"AUS","M3","TOT","IDX2015","M","2002-03",28.54348,
"AUS","M3","TOT","IDX2015","M","2002-04",28.37258,
"AUS","M3","TOT","IDX2015","M","2002-05",28.10081,
"AUS","M3","TOT","IDX2015","M","2002-06",27.98875,
"AUS","M3","TOT","IDX2015","M","2002-07",28.084,
"AUS","M3","TOT","IDX2015","M","2002-08",28.55749,
"AUS","M3","TOT","IDX2015","M","2002-09",28.82925,
"AUS","M3","TOT","IDX2015","M","2002-10",29.00295,
"AUS","M3","TOT","IDX2015","M","2002-11",29.28872,
"AUS","M3","TOT","IDX2015","M","2002-12",29.63053,
"AUS","M3","TOT","IDX2015","M","2003-01",29.94992,
"AUS","M3","TOT","IDX2015","M","2003-02",30.20487,
"AUS","M3","TOT","IDX2015","M","2003-03",30.49064,
"AUS","M3","TOT","IDX2015","M","2003-04",30.84085,
"AUS","M3","TOT","IDX2015","M","2003-05",31.28632,
"AUS","M3","TOT","IDX2015","M","2003-06",31.60291,
"AUS","M3","TOT","IDX2015","M","2003-07",31.44321,
"AUS","M3","TOT","IDX2015","M","2003-08",31.62252,
"AUS","M3","TOT","IDX2015","M","2003-09",32.18005,
"AUS","M3","TOT","IDX2015","M","2003-10",32.50505,
"AUS","M3","TOT","IDX2015","M","2003-11",32.76841,
"AUS","M3","TOT","IDX2015","M","2003-12",33.099,
"AUS","M3","TOT","IDX2015","M","2004-01",33.32874,
"AUS","M3","TOT","IDX2015","M","2004-02",33.5977,
"AUS","M3","TOT","IDX2015","M","2004-03",34.02636,
"AUS","M3","TOT","IDX2015","M","2004-04",34.36536,
"AUS","M3","TOT","IDX2015","M","2004-05",34.52786,
"AUS","M3","TOT","IDX2015","M","2004-06",34.67915,
"AUS","M3","TOT","IDX2015","M","2004-07",35.00975,
"AUS","M3","TOT","IDX2015","M","2004-08",35.30112,
"AUS","M3","TOT","IDX2015","M","2004-09",35.40198,
"AUS","M3","TOT","IDX2015","M","2004-10",35.53926,
"AUS","M3","TOT","IDX2015","M","2004-11",35.86706,
"AUS","M3","TOT","IDX2015","M","2004-12",36.16124,
"AUS","M3","TOT","IDX2015","M","2005-01",36.39658,
"AUS","M3","TOT","IDX2015","M","2005-02",36.63752,
"AUS","M3","TOT","IDX2015","M","2005-03",36.79161,
"AUS","M3","TOT","IDX2015","M","2005-04",37.01295,
"AUS","M3","TOT","IDX2015","M","2005-05",37.36876,
"AUS","M3","TOT","IDX2015","M","2005-06",37.74418,
"AUS","M3","TOT","IDX2015","M","2005-07",37.97672,
"AUS","M3","TOT","IDX2015","M","2005-08",38.09439,
"AUS","M3","TOT","IDX2015","M","2005-09",38.41939,
"AUS","M3","TOT","IDX2015","M","2005-10",38.61551,
"AUS","M3","TOT","IDX2015","M","2005-11",38.67714,
"AUS","M3","TOT","IDX2015","M","2005-12",39.01054,
"AUS","M3","TOT","IDX2015","M","2006-01",39.45601,
"AUS","M3","TOT","IDX2015","M","2006-02",39.76979,
"AUS","M3","TOT","IDX2015","M","2006-03",40.15923,
"AUS","M3","TOT","IDX2015","M","2006-04",40.85685,
"AUS","M3","TOT","IDX2015","M","2006-05",41.36395,
"AUS","M3","TOT","IDX2015","M","2006-06",41.64692,
"AUS","M3","TOT","IDX2015","M","2006-07",42.00554,
"AUS","M3","TOT","IDX2015","M","2006-08",42.42579,
"AUS","M3","TOT","IDX2015","M","2006-09",42.82923,
"AUS","M3","TOT","IDX2015","M","2006-10",43.25788,
"AUS","M3","TOT","IDX2015","M","2006-11",43.66132,
"AUS","M3","TOT","IDX2015","M","2006-12",44.07597,
"AUS","M3","TOT","IDX2015","M","2007-01",44.52424,
"AUS","M3","TOT","IDX2015","M","2007-02",45.16302,
"AUS","M3","TOT","IDX2015","M","2007-03",45.9587,
"AUS","M3","TOT","IDX2015","M","2007-04",46.6283,
"AUS","M3","TOT","IDX2015","M","2007-05",47.19984,
"AUS","M3","TOT","IDX2015","M","2007-06",48.08237,
"AUS","M3","TOT","IDX2015","M","2007-07",49.02934,
"AUS","M3","TOT","IDX2015","M","2007-08",49.85583,
"AUS","M3","TOT","IDX2015","M","2007-09",50.76918,
"AUS","M3","TOT","IDX2015","M","2007-10",51.87024,
"AUS","M3","TOT","IDX2015","M","2007-11",53.25987,
"AUS","M3","TOT","IDX2015","M","2007-12",54.19563,
"AUS","M3","TOT","IDX2015","M","2008-01",54.80359,
"AUS","M3","TOT","IDX2015","M","2008-02",55.36953,
"AUS","M3","TOT","IDX2015","M","2008-03",55.8234,
"AUS","M3","TOT","IDX2015","M","2008-04",56.41735,
"AUS","M3","TOT","IDX2015","M","2008-05",56.86562,
"AUS","M3","TOT","IDX2015","M","2008-06",57.4932,
"AUS","M3","TOT","IDX2015","M","2008-07",58.62788,
"AUS","M3","TOT","IDX2015","M","2008-08",59.57765,
"AUS","M3","TOT","IDX2015","M","2008-09",60.48259,
"AUS","M3","TOT","IDX2015","M","2008-10",61.42115,
"AUS","M3","TOT","IDX2015","M","2008-11",62.54462,
"AUS","M3","TOT","IDX2015","M","2008-12",63.32349,
"AUS","M3","TOT","IDX2015","M","2009-01",63.75775,
"AUS","M3","TOT","IDX2015","M","2009-02",64.6795,
"AUS","M3","TOT","IDX2015","M","2009-03",64.62627,
"AUS","M3","TOT","IDX2015","M","2009-04",64.53101,
"AUS","M3","TOT","IDX2015","M","2009-05",65.22583,
"AUS","M3","TOT","IDX2015","M","2009-06",65.74974,
"AUS","M3","TOT","IDX2015","M","2009-07",66.11956,
"AUS","M3","TOT","IDX2015","M","2009-08",66.29607,
"AUS","M3","TOT","IDX2015","M","2009-09",66.40253,
"AUS","M3","TOT","IDX2015","M","2009-10",66.3549,
"AUS","M3","TOT","IDX2015","M","2009-11",66.28206,
"AUS","M3","TOT","IDX2015","M","2009-12",66.13637,
"AUS","M3","TOT","IDX2015","M","2010-01",66.15878,
"AUS","M3","TOT","IDX2015","M","2010-02",66.65188,
"AUS","M3","TOT","IDX2015","M","2010-03",67.38592,
"AUS","M3","TOT","IDX2015","M","2010-04",67.97987,
"AUS","M3","TOT","IDX2015","M","2010-05",68.32448,
"AUS","M3","TOT","IDX2015","M","2010-06",68.72792,
"AUS","M3","TOT","IDX2015","M","2010-07",69.31908,
"AUS","M3","TOT","IDX2015","M","2010-08",69.91863,
"AUS","M3","TOT","IDX2015","M","2010-09",70.42854,
"AUS","M3","TOT","IDX2015","M","2010-10",71.01409,
"AUS","M3","TOT","IDX2015","M","2010-11",71.95265,
"AUS","M3","TOT","IDX2015","M","2010-12",72.74833,
"AUS","M3","TOT","IDX2015","M","2011-01",73.23022,
"AUS","M3","TOT","IDX2015","M","2011-02",73.8718,
"AUS","M3","TOT","IDX2015","M","2011-03",74.51618,
"AUS","M3","TOT","IDX2015","M","2011-04",74.98126,
"AUS","M3","TOT","IDX2015","M","2011-05",75.35108,
